5.483627319335937500e-06	1.430511474609375000e-06	9.536743164062500000e-07	7.152557373046875000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07
4.768371582031250000e-06	1.430511474609375000e-06	9.536743164062500000e-07	7.152557373046875000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	7.152557373046875000e-07
4.529953002929687500e-06	1.192092895507812500e-06	1.192092895507812500e-06	1.192092895507812500e-06	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06
4.529953002929687500e-06	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06
4.768371582031250000e-06	1.192092895507812500e-06	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07
4.529953002929687500e-06	1.192092895507812500e-06	9.536743164062500000e-07	7.152557373046875000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07
5.483627319335937500e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	7.152557373046875000e-07
5.245208740234375000e-06	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07	7.152557373046875000e-07	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07
4.768371582031250000e-06	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07
5.006790161132812500e-06	1.192092895507812500e-06	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06
5.483627319335937500e-06	1.192092895507812500e-06	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	9.536743164062500000e-07	7.152557373046875000e-07
4.529953002929687500e-06	1.192092895507812500e-06	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06
4.768371582031250000e-06	1.192092895507812500e-06	9.536743164062500000e-07	1.192092895507812500e-06	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	9.536743164062500000e-07
4.768371582031250000e-06	1.430511474609375000e-06	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	7.152557373046875000e-07	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07
5.006790161132812500e-06	1.192092895507812500e-06	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07
4.768371582031250000e-06	1.430511474609375000e-06	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07	7.152557373046875000e-07	9.536743164062500000e-07	1.192092895507812500e-06	7.152557373046875000e-07	7.152557373046875000e-07
5.483627319335937500e-06	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06
5.006790161132812500e-06	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	1.192092895507812500e-06	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	7.152557373046875000e-07
4.768371582031250000e-06	1.192092895507812500e-06	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07
5.006790161132812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	7.152557373046875000e-07	9.536743164062500000e-07	9.536743164062500000e-07	9.536743164062500000e-07
5.006790161132812500e-06	1.192092895507812500e-06	7.152557373046875000e-07	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07
5.483627319335937500e-06	1.430511474609375000e-06	7.152557373046875000e-07	9.536743164062500000e-07	1.192092895507812500e-06	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07	9.536743164062500000e-07	7.152557373046875000e-07
5.006790161132812500e-06	1.430511474609375000e-06	9.536743164062500000e-07	9.536743164062500000e-07	1.192092895507812500e-06	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07	7.152557373046875000e-07
5.006790161132812500e-06	1.192092895507812500e-06	9.536743164062500000e-07	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07	9.536743164062500000e-07	7.152557373046875000e-07	7.152557373046875000e-07	9.536743164062500000e-07
